Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.966957, 0.529449, 0.500788, 0.499388, 0.496901, 0.500599, 0.502715, 0.497744, 0.500528, 0.502672, 0.499556, 0.496503, 0.998555, 0.000000, 0.054530
0.976766, 1.000000, 0.481370, 0.524846, 0.496915, 0.503906, 0.493235, 0.502572, 0.490805, 0.501943, 0.473219, 0.507819, 0.000000, 0.990705, 0.149415
0.876907, 0.997125, 0.511588, 0.506660, 0.517819, 0.497845, 0.503116, 0.514286, 0.467852, 0.502766, 0.515649, 0.494653, 0.383742, 0.925637, 0.000003
0.992493, 0.833680, 0.510284, 0.499127, 0.496531, 0.480487, 0.513364, 0.535485, 0.510817, 0.497319, 0.493402, 0.502578, 0.740426, 0.000000, 0.675276
0.759249, 0.992263, 0.498186, 0.504171, 0.504464, 0.503443, 0.504424, 0.499228, 0.492216, 0.499806, 0.508964, 0.506547, 0.750407, 0.661365, 0.000000
0.996769, 0.990863, 0.466635, 0.496931, 0.498802, 0.502076, 0.483300, 0.513256, 0.494189, 0.495535, 0.508817, 0.509004, 0.341287, 0.247423, 0.908790
0.992901, 0.993154, 0.508267, 0.510558, 0.518519, 0.516401, 0.508786, 0.501930, 0.487050, 0.501679, 0.501561, 0.471378, 0.505898, 0.510891, 0.697704
0.997980, 1.000000, 0.479766, 0.498079, 0.497591, 0.510256, 0.502668, 0.500962, 0.522715, 0.504858, 0.487100, 0.506132, 0.000000, 0.284009, 0.960152
0.985105, 0.997790, 0.492205, 0.495551, 0.491870, 0.500508, 0.496563, 0.523572, 0.496431, 0.507938, 0.493462, 0.497308, 0.288330, 0.894768, 0.343421
0.848589, 0.999208, 0.499915, 0.497077, 0.497234, 0.502285, 0.506103, 0.500142, 0.501853, 0.494312, 0.499140, 0.499881, 0.119329, 0.992951, 0.000000
0.985687, 0.987295, 0.566430, 0.503368, 0.499379, 0.511205, 0.500331, 0.520675, 0.508324, 0.457660, 0.496672, 0.536979, 0.851015, 0.397863, 0.366037
0.999574, 1.000000, 0.485233, 0.500273, 0.491794, 0.487952, 0.500237, 0.511541, 0.492549, 0.501747, 0.490365, 0.497914, 0.000000, 0.065525, 0.998572
0.794538, 0.979432, 0.482584, 0.508006, 0.496554, 0.468181, 0.472139, 0.484774, 0.496286, 0.498057, 0.490264, 0.484801, 0.983428, 0.195865, 0.000000
0.989158, 0.984996, 0.492847, 0.495551, 0.494845, 0.486614, 0.476991, 0.507218, 0.497633, 0.497041, 0.496178, 0.555273, 0.815685, 0.294422, 0.505839
0.995561, 0.992980, 0.529549, 0.496027, 0.521738, 0.516471, 0.471195, 0.488349, 0.514227, 0.473751, 0.494772, 0.502953, 0.382707, 0.376013, 0.848065
0.996576, 0.998424, 0.497646, 0.493494, 0.517906, 0.477981, 0.502195, 0.511091, 0.508455, 0.489617, 0.488937, 0.516409, 0.100197, 0.429595, 0.899175
0.991960, 0.990863, 0.512720, 0.520903, 0.493664, 0.499387, 0.467249, 0.496301, 0.501703, 0.498236, 0.494168, 0.498649, 0.619951, 0.449447, 0.645908
0.983978, 0.992743, 0.492827, 0.465205, 0.483478, 0.492369, 0.518088, 0.479516, 0.532602, 0.511191, 0.497857, 0.453152, 0.694867, 0.658125, 0.309062
0.980499, 0.999540, 0.527259, 0.497829, 0.515118, 0.500508, 0.472135, 0.508274, 0.488736, 0.508401, 0.493462, 0.495139, 0.068966, 0.975675, 0.217892
0.972106, 1.000000, 0.501425, 0.496708, 0.496136, 0.507913, 0.525349, 0.499746, 0.497850, 0.499574, 0.493252, 0.494686, 0.000000, 0.996507, 0.092725
0.981049, 0.995463, 0.491810, 0.497356, 0.469249, 0.502488, 0.516447, 0.518579, 0.505337, 0.503853, 0.553077, 0.488481, 0.530843, 0.821101, 0.230845
0.988960, 0.994611, 0.500509, 0.537080, 0.490326, 0.494418, 0.474729, 0.489796, 0.509528, 0.517157, 0.505203, 0.497121, 0.531269, 0.690615, 0.496122
0.998617, 1.000000, 0.469385, 0.496027, 0.498197, 0.500760, 0.517494, 0.468797, 0.505066, 0.497846, 0.492577, 0.501123, 0.000000, 0.202138, 0.981729
0.992385, 1.000000, 0.506971, 0.498176, 0.500698, 0.510035, 0.494306, 0.493389, 0.490618, 0.490825, 0.501778, 0.502285, 0.000000, 0.744541, 0.668190
0.979405, 0.988077, 0.494655, 0.499861, 0.494455, 0.494320, 0.498273, 0.492279, 0.490448, 0.500573, 0.498391, 0.491246, 0.873273, 0.447300, 0.194852
0.986283, 0.996906, 0.505868, 0.521783, 0.519128, 0.481599, 0.489512, 0.514514, 0.493592, 0.462331, 0.503871, 0.497202, 0.376322, 0.845970, 0.385693
0.989467, 0.990618, 0.523850, 0.491316, 0.482800, 0.501888, 0.493977, 0.498298, 0.488405, 0.488993, 0.514442, 0.512725, 0.701154, 0.492094, 0.519083
0.982961, 0.986134, 0.501010, 0.489630, 0.494022, 0.503648, 0.483515, 0.512055, 0.504119, 0.488834, 0.460998, 0.565708, 0.894733, 0.366498, 0.279796
0.962283, 0.996979, 0.492906, 0.510661, 0.529203, 0.498984, 0.496880, 0.477809, 0.505526, 0.513726, 0.508959, 0.499617, 0.399188, 0.918236, 0.033659
0.982994, 0.995463, 0.500023, 0.500095, 0.540551, 0.497588, 0.488761, 0.510177, 0.495274, 0.494361, 0.542596, 0.502506, 0.523341, 0.809497, 0.279918
0.991638, 0.994611, 0.500509, 0.537080, 0.490326, 0.494418, 0.510272, 0.489796, 0.508107, 0.511843, 0.505203, 0.498649, 0.475686, 0.618361, 0.628685
0.930504, 0.999438, 0.499915, 0.495241, 0.498497, 0.500510, 0.494717, 0.504690, 0.505282, 0.490262, 0.500259, 0.498432, 0.085761, 0.996516, 0.001170
0.999420, 1.000000, 0.534751, 0.503210, 0.490658, 0.495152, 0.521140, 0.503452, 0.506944, 0.481792, 0.499305, 0.506880, 0.000000, 0.088668, 0.998285
0.989214, 0.998947, 0.510763, 0.522436, 0.500310, 0.509474, 0.499417, 0.493389, 0.489617, 0.498621, 0.494761, 0.493405, 0.134956, 0.852449, 0.506938
0.988544, 0.992680, 0.497726, 0.504202, 0.452491, 0.481339, 0.513721, 0.504087, 0.505396, 0.513028, 0.556983, 0.511945, 0.645487, 0.605464, 0.479213
0.995715, 0.998838, 0.511625, 0.522437, 0.481291, 0.468010, 0.469640, 0.527746, 0.458683, 0.512155, 0.495505, 0.525894, 0.089983, 0.516834, 0.858675
0.932271, 0.980580, 0.482584, 0.507909, 0.483920, 0.468181, 0.476247, 0.509903, 0.492759, 0.498057, 0.503780, 0.504744, 0.978009, 0.219740, 0.001417
0.992647, 0.988391, 0.508267, 0.510558, 0.517713, 0.512666, 0.508786, 0.501930, 0.486391, 0.489112, 0.501561, 0.471894, 0.646659, 0.343787, 0.683599
0.982961, 0.989491, 0.501010, 0.489630, 0.494022, 0.503648, 0.483515, 0.481379, 0.504119, 0.488834, 0.457444, 0.565708, 0.826640, 0.502440, 0.279933
0.941935, 0.998417, 0.488821, 0.505378, 0.493329, 0.498724, 0.499013, 0.485661, 0.505526, 0.483412, 0.512580, 0.493568, 0.228362, 0.974505, 0.003968
0.979405, 0.999163, 0.492825, 0.495551, 0.502867, 0.510482, 0.494693, 0.510168, 0.481996, 0.498094, 0.490064, 0.502483, 0.123573, 0.973775, 0.194935
0.999176, 0.761612, 0.497222, 0.502950, 0.482338, 0.503305, 0.488010, 0.495231, 0.499929, 0.526708, 0.504492, 0.512876, 0.124148, 0.000000, 0.993680
