Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.986178, 1.000000, 0.496159, 0.491491, 0.484852, 0.511394, 0.518374, 0.488488, 0.500781, 0.501461, 0.521204, 0.492725, 0.000000, 0.926026, 0.381211
0.986178, 0.987012, 0.496159, 0.501433, 0.484852, 0.526460, 0.518374, 0.491375, 0.502025, 0.509287, 0.532515, 0.487065, 0.844714, 0.382265, 0.381688
0.988301, 0.997763, 0.461664, 0.481736, 0.474931, 0.478204, 0.518825, 0.494314, 0.497637, 0.509215, 0.489144, 0.540333, 0.275802, 0.845734, 0.467921
0.982103, 0.996170, 0.535168, 0.489660, 0.513551, 0.467335, 0.489905, 0.487436, 0.497490, 0.509677, 0.472806, 0.499341, 0.465771, 0.851360, 0.256214
0.459467, 0.998324, 0.481340, 0.496342, 0.499909, 0.499257, 0.498762, 0.477500, 0.503974, 0.499960, 0.494777, 0.502907, 0.240396, 0.971624, 0.000000
0.998606, 0.920172, 0.513159, 0.502357, 0.503892, 0.498011, 0.506379, 0.503665, 0.505904, 0.515988, 0.486900, 0.502985, 0.203231, 0.000078, 0.979869
0.983472, 0.796671, 0.514644, 0.499856, 0.494599, 0.468918, 0.525228, 0.498184, 0.487865, 0.490385, 0.501837, 0.504724, 0.958326, 0.000000, 0.292994
0.987957, 0.998492, 0.504916, 0.500833, 0.513212, 0.498161, 0.518374, 0.500361, 0.496737, 0.508612, 0.484935, 0.521071, 0.195066, 0.872246, 0.451365
0.995872, 0.987835, 0.505074, 0.502667, 0.491739, 0.495027, 0.504862, 0.492769, 0.508008, 0.500675, 0.505382, 0.483293, 0.454504, 0.226255, 0.862197
0.731600, 0.975806, 0.495904, 0.495834, 0.492694, 0.506490, 0.494225, 0.502605, 0.492541, 0.498361, 0.497272, 0.495237, 0.991067, 0.135286, 0.000000
0.978762, 0.996154, 0.480958, 0.478799, 0.508086, 0.485963, 0.518374, 0.461598, 0.498243, 0.492819, 0.485736, 0.482867, 0.474954, 0.864727, 0.183181
0.347845, 0.997348, 0.499893, 0.496342, 0.538254, 0.499257, 0.504176, 0.497522, 0.503974, 0.493837, 0.504147, 0.502774, 0.358738, 0.935130, 0.000000
0.999640, 0.715444, 0.513159, 0.509539, 0.499355, 0.486418, 0.507426, 0.497561, 0.508978, 0.505931, 0.494078, 0.505954, 0.055546, 0.000000, 0.999154
0.978762, 0.988977, 0.482682, 0.478799, 0.508086, 0.485963, 0.499874, 0.460161, 0.506508, 0.492819, 0.480940, 0.482867, 0.856844, 0.488855, 0.183165
0.985123, 0.983173, 0.506917, 0.526165, 0.570239, 0.520980, 0.518258, 0.502276, 0.501184, 0.487449, 0.516330, 0.490102, 0.906719, 0.268414, 0.346122
0.992084, 0.814671, 0.502993, 0.485259, 0.454278, 0.505341, 0.496586, 0.498871, 0.503191, 0.498863, 0.500816, 0.493893, 0.760518, 0.000000, 0.653019
0.997197, 0.755464, 0.494056, 0.472687, 0.499355, 0.495166, 0.502055, 0.523549, 0.498707, 0.505931, 0.512342, 0.502674, 0.375609, 0.000000, 0.928461
