Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.494699, 0.960462, 0.493967, 0.502023, 0.501471, 0.497375, 0.498913, 0.508000, 0.500779, 0.505621, 0.492271, 0.497150, 0.999828, 0.027809, 0.000000
0.735780, 0.999013, 0.488563, 0.506842, 0.495207, 0.500212, 0.500546, 0.500442, 0.494004, 0.503389, 0.492358, 0.501199, 0.147262, 0.989409, 0.000000
0.998407, 0.994019, 0.544857, 0.487604, 0.506985, 0.508377, 0.494039, 0.508225, 0.494447, 0.490846, 0.498177, 0.497420, 0.149705, 0.174641, 0.975767
0.992541, 0.996542, 0.517950, 0.512870, 0.496149, 0.474555, 0.532133, 0.502870, 0.492675, 0.493370, 0.523344, 0.492727, 0.327833, 0.661825, 0.678450
0.000000, 0.993631, 0.506780, 0.503789, 0.503848, 0.492076, 0.487358, 0.503489, 0.501107, 0.500082, 0.492313, 0.513803, 0.675884, 0.737769, 0.000000
0.979369, 0.916574, 0.502380, 0.499827, 0.495748, 0.498076, 0.494477, 0.499813, 0.507054, 0.493920, 0.520008, 0.493823, 0.981558, 0.000254, 0.194194
0.987425, 0.993198, 0.530942, 0.483475, 0.502822, 0.472727, 0.508670, 0.477513, 0.495613, 0.507124, 0.484529, 0.511153, 0.635307, 0.646085, 0.430072
0.991840, 0.990647, 0.530878, 0.505502, 0.502379, 0.524610, 0.522744, 0.492940, 0.507740, 0.478368, 0.465121, 0.546287, 0.633087, 0.446075, 0.642148
0.543583, 0.977511, 0.520923, 0.498306, 0.488777, 0.512319, 0.515225, 0.494490, 0.523423, 0.516087, 0.493893, 0.512864, 0.988945, 0.161161, 0.000000
0.993350, 0.982700, 0.516874, 0.511303, 0.508425, 0.520151, 0.517301, 0.533257, 0.493018, 0.491642, 0.471996, 0.494685, 0.668623, 0.188138, 0.723886
0.977204, 0.924070, 0.502507, 0.499827, 0.493714, 0.498076, 0.494477, 0.499813, 0.507054, 0.492665, 0.520008, 0.486686, 0.988523, 0.000578, 0.156028
0.420214, 0.996143, 0.511989, 0.484919, 0.522549, 0.499620, 0.490318, 0.491631, 0.487881, 0.500695, 0.498104, 0.496953, 0.483097, 0.876941, 0.000000
0.159127, 0.988917, 0.493967, 0.495792, 0.497295, 0.491279, 0.499869, 0.508000, 0.500830, 0.505808, 0.497117, 0.503738, 0.870335, 0.492985, 0.000000
0.490786, 0.985498, 0.543439, 0.508881, 0.486320, 0.507019, 0.522435, 0.495496, 0.496613, 0.510612, 0.481637, 0.494685, 0.937304, 0.357635, 0.000000
0.995395, 0.997332, 0.458159, 0.551023, 0.427147, 0.481547, 0.512886, 0.493149, 0.468215, 0.514286, 0.482819, 0.500119, 0.199853, 0.517837, 0.845867
0.992191, 0.998170, 0.549660, 0.489398, 0.500327, 0.495366, 0.528457, 0.486964, 0.503669, 0.505239, 0.445894, 0.498446, 0.197174, 0.732520, 0.661575
0.986049, 0.998116, 0.525579, 0.535618, 0.501858, 0.484612, 0.506315, 0.551622, 0.507875, 0.496129, 0.504324, 0.484642, 0.248442, 0.897703, 0.377931
0.999214, 0.997203, 0.490381, 0.506676, 0.486506, 0.505128, 0.504860, 0.460029, 0.493856, 0.515809, 0.497409, 0.470534, 0.044478, 0.110171, 0.996069
0.998043, 0.987527, 0.509143, 0.507932, 0.508962, 0.500054, 0.494201, 0.463010, 0.490376, 0.504338, 0.512606, 0.489049, 0.249162, 0.119666, 0.963141
0.000000, 0.998936, 0.498436, 0.505028, 0.512599, 0.501039, 0.499304, 0.499592, 0.505455, 0.499179, 0.465903, 0.489012, 0.158201, 0.988928, 0.000000
0.986189, 0.940803, 0.493481, 0.502678, 0.482149, 0.509284, 0.520188, 0.497365, 0.505111, 0.497659, 0.499530, 0.516643, 0.925626, 0.003254, 0.381528
0.996616, 0.994406, 0.540205, 0.499217, 0.500863, 0.501654, 0.494201, 0.501529, 0.491707, 0.503481, 0.506888, 0.499954, 0.272988, 0.341484, 0.901354
0.988482, 0.995182, 0.509143, 0.565395, 0.484286, 0.515815, 0.519214, 0.501621, 0.500415, 0.507041, 0.491139, 0.499204, 0.501274, 0.730010, 0.475977
0.009850, 0.999863, 0.500814, 0.497219, 0.507784, 0.500013, 0.498810, 0.497179, 0.499381, 0.501928, 0.499884, 0.493681, 0.021335, 0.999895, 0.000000
0.993311, 0.992820, 0.512038, 0.504495, 0.520758, 0.528477, 0.513210, 0.484243, 0.511779, 0.515007, 0.520420, 0.500314, 0.502834, 0.481886, 0.721230
0.003636, 0.999344, 0.512361, 0.502278, 0.515037, 0.498933, 0.500865, 0.497102, 0.497942, 0.499295, 0.486398, 0.496921, 0.099708, 0.995613, 0.000000
0.982076, 0.985498, 0.495673, 0.504183, 0.496630, 0.517746, 0.495575, 0.502299, 0.497576, 0.508042, 0.529556, 0.496585, 0.904732, 0.345207, 0.254912
0.989398, 0.982653, 0.531712, 0.511303, 0.508425, 0.500541, 0.517301, 0.524727, 0.496130, 0.489269, 0.460069, 0.494685, 0.828636, 0.232006, 0.516998
0.490760, 0.998344, 0.496594, 0.496742, 0.523242, 0.498852, 0.493905, 0.505501, 0.497647, 0.519475, 0.498920, 0.488490, 0.237867, 0.972481, 0.000000
0.991840, 0.995182, 0.515201, 0.503845, 0.476146, 0.520461, 0.519214, 0.492940, 0.502094, 0.472406, 0.465121, 0.493374, 0.437358, 0.636928, 0.640635
0.998923, 1.000000, 0.495747, 0.504946, 0.498574, 0.516577, 0.472542, 0.484503, 0.518894, 0.496104, 0.505374, 0.474688, 0.000000, 0.160133, 0.989481
0.989398, 0.989492, 0.496769, 0.500213, 0.499153, 0.472727, 0.518930, 0.499180, 0.502094, 0.507124, 0.500574, 0.499534, 0.733332, 0.445773, 0.515608
0.989593, 0.985498, 0.543439, 0.505554, 0.485393, 0.507019, 0.522435, 0.495496, 0.496613, 0.510612, 0.467812, 0.494685, 0.798728, 0.304761, 0.526264
0.985453, 0.992911, 0.504817, 0.484714, 0.501858, 0.489956, 0.503507, 0.498043, 0.502094, 0.508267, 0.492507, 0.492123, 0.670780, 0.651974, 0.355135
0.981519, 0.997723, 0.499573, 0.504188, 0.508736, 0.508360, 0.508522, 0.516348, 0.494718, 0.484938, 0.470863, 0.500806, 0.305997, 0.922712, 0.241222
0.989191, 0.997505, 0.526362, 0.520586, 0.473277, 0.496778, 0.485320, 0.500579, 0.485670, 0.502469, 0.496612, 0.485536, 0.294357, 0.813417, 0.506651
0.985076, 0.983012, 0.539867, 0.541977, 0.509576, 0.517144, 0.512362, 0.475315, 0.499561, 0.509066, 0.400776, 0.500456, 0.915241, 0.266300, 0.347103
0.985453, 0.996878, 0.521315, 0.504060, 0.517233, 0.498181, 0.489208, 0.500579, 0.501982, 0.502633, 0.519894, 0.478437, 0.383421, 0.854452, 0.355558
0.988283, 0.998486, 0.507807, 0.522761, 0.509659, 0.518886, 0.496834, 0.475946, 0.503757, 0.472717, 0.478894, 0.507935, 0.194539, 0.866421, 0.466097
0.991840, 0.998826, 0.496348, 0.501599, 0.536272, 0.523013, 0.496565, 0.488733, 0.529185, 0.469244, 0.498832, 0.506680, 0.133878, 0.761072, 0.640740
0.982487, 0.995736, 0.515812, 0.525250, 0.501540, 0.496250, 0.485791, 0.481375, 0.499444, 0.513144, 0.507765, 0.491945, 0.501771, 0.825323, 0.265655
0.995609, 0.992820, 0.512038, 0.520413, 0.520758, 0.522721, 0.513210, 0.484243, 0.504089, 0.483940, 0.520420, 0.500314, 0.384057, 0.368057, 0.849875
