Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.881968, 0.769405, 0.498784, 0.497990, 0.501613, 0.498094, 0.502993, 0.500546, 0.500041, 0.502464, 0.499838, 0.498037, 1.000031, 0.000000, 0.000006
0.988753, 0.996797, 0.500622, 0.485482, 0.507720, 0.514677, 0.489906, 0.507327, 0.500519, 0.529546, 0.535470, 0.503696, 0.366364, 0.796482, 0.486801
0.999704, 0.763850, 0.497706, 0.502059, 0.499544, 0.501633, 0.500248, 0.500490, 0.503519, 0.500710, 0.495131, 0.505339, 0.045784, 0.000000, 0.999029
0.989768, 0.802601, 0.498624, 0.520270, 0.505873, 0.482209, 0.506427, 0.515592, 0.505089, 0.494154, 0.503264, 0.505237, 0.847347, 0.000000, 0.533196
0.997823, 0.789502, 0.495577, 0.460066, 0.496638, 0.508790, 0.495228, 0.507251, 0.500588, 0.502778, 0.526698, 0.514335, 0.303603, 0.000000, 0.955637
0.450050, 0.987985, 0.502846, 0.470915, 0.460221, 0.509094, 0.503691, 0.468412, 0.497248, 0.490340, 0.508267, 0.485969, 0.895512, 0.453725, 0.000000
0.981753, 1.000000, 0.508637, 0.488863, 0.499772, 0.506925, 0.489906, 0.510329, 0.504255, 0.496546, 0.585211, 0.501054, 0.000000, 0.976647, 0.248424
0.996817, 0.589139, 0.502572, 0.499228, 0.497845, 0.499584, 0.494247, 0.505522, 0.501936, 0.499883, 0.484259, 0.500861, 0.415968, 0.000000, 0.909740
0.968733, 0.925797, 0.500269, 0.498803, 0.504146, 0.512502, 0.487451, 0.501658, 0.498318, 0.489720, 0.503987, 0.505696, 0.998343, 0.000703, 0.065532
0.414571, 0.972934, 0.508708, 0.498438, 0.499138, 0.508459, 0.502254, 0.511381, 0.500701, 0.498686, 0.498657, 0.495159, 0.995211, 0.100894, 0.000000
0.100890, 0.967682, 0.503718, 0.504413, 0.497566, 0.494780, 0.493574, 0.484720, 0.498475, 0.499863, 0.500302, 0.494653, 0.998643, 0.058787, 0.000000
0.004827, 0.999786, 0.497503, 0.500244, 0.488641, 0.497780, 0.495160, 0.497218, 0.504206, 0.500469, 0.496741, 0.499955, 0.033306, 0.999645, 0.000000
0.997015, 0.656952, 0.494456, 0.492455, 0.480119, 0.492217, 0.493332, 0.493547, 0.502154, 0.507117, 0.500808, 0.499831, 0.395115, 0.000000, 0.919378
0.858788, 0.978859, 0.504999, 0.501685, 0.487971, 0.498147, 0.498215, 0.486589, 0.483120, 0.488205, 0.525362, 0.500900, 0.984264, 0.184609, 0.000000
0.450050, 0.984088, 0.500450, 0.470915, 0.461433, 0.509094, 0.503691, 0.515614, 0.478858, 0.496176, 0.504509, 0.485969, 0.953715, 0.311680, 0.000000
0.272759, 0.989424, 0.508708, 0.498982, 0.499196, 0.502669, 0.493012, 0.498086, 0.492654, 0.497846, 0.506416, 0.503562, 0.856659, 0.516367, 0.000000
0.226985, 0.993240, 0.496598, 0.496815, 0.500913, 0.506236, 0.507013, 0.498086, 0.486869, 0.501091, 0.494624, 0.506131, 0.698973, 0.715644, 0.000000
0.802377, 0.998737, 0.508465, 0.503316, 0.505827, 0.496692, 0.499123, 0.500601, 0.483240, 0.504230, 0.494834, 0.514944, 0.185493, 0.983335, 0.000000
0.256400, 0.971599, 0.501849, 0.504413, 0.497042, 0.504088, 0.496541, 0.501007, 0.499646, 0.501752, 0.500008, 0.494653, 0.996217, 0.087965, 0.000000
0.982982, 0.962677, 0.498624, 0.494301, 0.496855, 0.455745, 0.507542, 0.506315, 0.498224, 0.493077, 0.495469, 0.521296, 0.962358, 0.033704, 0.279263
0.998808, 0.609427, 0.499858, 0.499228, 0.494091, 0.509532, 0.494247, 0.505522, 0.498403, 0.499883, 0.484259, 0.500861, 0.175816, 0.000000, 0.984871
0.985510, 1.000000, 0.500277, 0.482917, 0.531061, 0.502314, 0.497746, 0.505938, 0.504945, 0.512566, 0.539469, 0.503446, 0.000000, 0.936999, 0.357981
0.049522, 0.993374, 0.502660, 0.498982, 0.498820, 0.504065, 0.495621, 0.498052, 0.500701, 0.498686, 0.522462, 0.497107, 0.691380, 0.723272, 0.000000
0.990713, 0.983477, 0.500622, 0.461819, 0.506015, 0.501709, 0.489906, 0.530358, 0.502172, 0.503495, 0.566695, 0.499077, 0.784917, 0.240102, 0.583334
0.312808, 0.999175, 0.499130, 0.500775, 0.497266, 0.502119, 0.497988, 0.497635, 0.503808, 0.500789, 0.496340, 0.500259, 0.124124, 0.992319, 0.000000
0.166872, 0.986342, 0.496869, 0.503848, 0.495217, 0.517357, 0.497354, 0.476633, 0.500825, 0.496795, 0.493475, 0.505204, 0.923096, 0.387117, 0.000000
0.444139, 0.997525, 0.506463, 0.499706, 0.487298, 0.487580, 0.516300, 0.500207, 0.500059, 0.516951, 0.490123, 0.498246, 0.338326, 0.942104, 0.000000
0.399563, 0.989971, 0.507521, 0.500598, 0.496599, 0.489133, 0.490678, 0.491683, 0.501989, 0.500906, 0.503354, 0.508829, 0.840485, 0.542641, 0.000000
0.004827, 0.999735, 0.497503, 0.500244, 0.488641, 0.497780, 0.495160, 0.497218, 0.504206, 0.500469, 0.496741, 0.499955, 0.041101, 0.999355, 0.000000
0.000000, 0.987364, 0.503094, 0.496503, 0.499855, 0.496538, 0.505950, 0.503226, 0.496199, 0.497781, 0.498173, 0.496015, 0.904695, 0.426337, 0.000000
0.979864, 0.821751, 0.534969, 0.512267, 0.504146, 0.491948, 0.503207, 0.504413, 0.494879, 0.504033, 0.492788, 0.505696, 0.980549, 0.000000, 0.204327
0.834283, 0.996110, 0.489349, 0.484260, 0.493399, 0.496079, 0.503939, 0.495429, 0.489815, 0.494463, 0.523104, 0.497203, 0.486158, 0.875167, 0.000000
0.975139, 0.925797, 0.497100, 0.485170, 0.504146, 0.490992, 0.490944, 0.505318, 0.494879, 0.489720, 0.503987, 0.505696, 0.992597, 0.000699, 0.126436
0.996516, 0.765482, 0.494485, 0.507988, 0.496925, 0.492833, 0.491070, 0.485039, 0.502093, 0.498336, 0.501782, 0.500862, 0.446600, 0.000000, 0.895259
0.466658, 0.996291, 0.503607, 0.500413, 0.493598, 0.508459, 0.498668, 0.489343, 0.489523, 0.518687, 0.494385, 0.497107, 0.468814, 0.884134, 0.000000
0.997744, 0.999523, 0.519538, 0.485172, 0.502068, 0.452177, 0.490878, 0.512284, 0.509987, 0.522065, 0.553113, 0.460767, 0.023007, 0.313899, 0.957680
0.999304, 0.763850, 0.497706, 0.502059, 0.499544, 0.500066, 0.500248, 0.500490, 0.503519, 0.500710, 0.495131, 0.505339, 0.105431, 0.000000, 0.994502
0.999451, 0.746097, 0.493073, 0.503194, 0.501271, 0.498094, 0.498638, 0.499484, 0.500041, 0.502464, 0.499491, 0.498838, 0.083856, 0.000000, 0.996551
