Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.986406, 0.103825, 0.474248, 0.499899, 0.500793, 0.502248, 0.482093, 0.494651, 0.481570, 0.490078, 0.501863, 0.524622, 0.923090, 0.000000, 0.389924
0.989971, 0.310233, 0.499890, 0.501398, 0.502509, 0.499124, 0.503918, 0.493999, 0.506683, 0.502464, 0.507925, 0.490380, 0.840347, 0.000000, 0.542540
0.970160, 0.993193, 0.514306, 0.487190, 0.487459, 0.517212, 0.513715, 0.546393, 0.522032, 0.490636, 0.499438, 0.492006, 0.702062, 0.713389, 0.076151
0.994074, 1.000000, 0.496001, 0.508121, 0.463067, 0.506755, 0.498029, 0.499641, 0.510202, 0.529503, 0.497637, 0.471328, 0.000000, 0.649267, 0.764892
0.992510, 0.987388, 0.500247, 0.500722, 0.500587, 0.488705, 0.505118, 0.489036, 0.511067, 0.554542, 0.505598, 0.478295, 0.669856, 0.316550, 0.677387
0.993058, 0.346464, 0.501666, 0.500787, 0.498651, 0.502967, 0.506318, 0.487180, 0.517303, 0.487815, 0.490342, 0.507557, 0.709596, 0.000000, 0.705767
0.992857, 0.993287, 0.491041, 0.494749, 0.495612, 0.513647, 0.519678, 0.510045, 0.502704, 0.493250, 0.435070, 0.520671, 0.503901, 0.519796, 0.697797
0.979120, 0.999038, 0.483743, 0.494043, 0.505980, 0.508093, 0.512264, 0.486634, 0.429181, 0.511958, 0.494924, 0.471717, 0.142005, 0.978264, 0.190547
0.998368, 1.000000, 0.533694, 0.544004, 0.494178, 0.516418, 0.515181, 0.482183, 0.502401, 0.503876, 0.499727, 0.474143, 0.000000, 0.235536, 0.976611
0.000000, 0.999893, 0.498244, 0.500540, 0.499959, 0.499506, 0.501005, 0.500086, 0.499930, 0.491004, 0.498148, 0.500729, 0.016666, 0.999951, 0.000000
0.995974, 0.981953, 0.480330, 0.501738, 0.501164, 0.496350, 0.488152, 0.509096, 0.495694, 0.490273, 0.495873, 0.506544, 0.482524, 0.125377, 0.867787
0.989511, 0.990957, 0.481812, 0.540646, 0.474027, 0.519461, 0.479524, 0.506353, 0.543428, 0.514984, 0.490129, 0.505380, 0.692333, 0.508256, 0.523305
0.995077, 0.993287, 0.472496, 0.490689, 0.488445, 0.533304, 0.499424, 0.523131, 0.528820, 0.586506, 0.427293, 0.504497, 0.406271, 0.419087, 0.831900
0.996643, 0.994202, 0.536016, 0.490689, 0.453141, 0.527411, 0.509297, 0.522329, 0.458958, 0.544846, 0.620050, 0.505818, 0.283273, 0.341412, 0.921868
0.992531, 0.996669, 0.507783, 0.493045, 0.496566, 0.504752, 0.456525, 0.485247, 0.494554, 0.482770, 0.527289, 0.509763, 0.318750, 0.667258, 0.678242
0.999465, 0.574625, 0.497386, 0.514312, 0.498274, 0.500606, 0.489226, 0.510173, 0.503597, 0.497853, 0.495873, 0.504250, 0.081729, 0.000000, 0.997143
0.982509, 0.000000, 0.472237, 0.505755, 0.500741, 0.501547, 0.498358, 0.496725, 0.472105, 0.490078, 0.501863, 0.514954, 0.965888, 0.000000, 0.266294
0.989511, 0.995262, 0.441736, 0.484183, 0.478816, 0.547715, 0.479524, 0.506353, 0.502031, 0.514366, 0.497816, 0.505380, 0.481241, 0.712760, 0.524003
0.998687, 0.000000, 0.502269, 0.495801, 0.496934, 0.490264, 0.504620, 0.503955, 0.506711, 0.503290, 0.500892, 0.503077, 0.192211, 0.000000, 0.981588
0.975260, 0.252020, 0.508724, 0.507198, 0.502818, 0.500847, 0.501782, 0.493999, 0.505685, 0.502464, 0.498428, 0.486491, 0.992180, 0.000000, 0.127977
0.205841, 0.998349, 0.510531, 0.487077, 0.496021, 0.495214, 0.517380, 0.516898, 0.495340, 0.495253, 0.511084, 0.499189, 0.237198, 0.972565, 0.000000
0.994789, 0.995872, 0.493667, 0.511960, 0.507192, 0.531666, 0.456525, 0.473993, 0.494554, 0.579906, 0.527289, 0.509763, 0.306039, 0.519745, 0.811446
0.998835, 1.000000, 0.498303, 0.491533, 0.501723, 0.496350, 0.504272, 0.510173, 0.501059, 0.509782, 0.495873, 0.506481, 0.000000, 0.172053, 0.985462
0.000000, 0.980746, 0.502553, 0.501753, 0.482773, 0.499705, 0.511468, 0.500117, 0.487904, 0.506561, 0.505812, 0.452898, 0.977647, 0.223550, 0.000000
0.227789, 0.979989, 0.500347, 0.502339, 0.480099, 0.499705, 0.511646, 0.508265, 0.499609, 0.508583, 0.503154, 0.461350, 0.980566, 0.207033, 0.000000
0.985533, 0.993193, 0.513997, 0.486196, 0.519994, 0.519317, 0.502836, 0.546393, 0.515008, 0.502274, 0.499438, 0.503720, 0.657357, 0.667963, 0.358954
