Var1, Var2, Var3, Var4, Var5, Var6, Var7, Var8, Var9, Var10, Var11, Var12, Obj1, Obj2, Obj3
0.040979, 0.860111, 0.497618, 0.500730, 0.500046, 0.505101, 0.499752, 0.500320, 0.500534, 0.499130, 0.499201, 0.500526, 1.000034, 0.000000, 0.000000
0.984248, 0.995817, 0.479765, 0.486028, 0.521818, 0.491238, 0.498685, 0.505632, 0.561729, 0.498303, 0.518337, 0.506555, 0.488737, 0.819320, 0.317248
0.632024, 1.000000, 0.498393, 0.500824, 0.501682, 0.499212, 0.503693, 0.498089, 0.500819, 0.499130, 0.504115, 0.497637, 0.000000, 1.000048, 0.000000
0.997888, 0.002546, 0.503501, 0.509888, 0.493964, 0.500475, 0.501236, 0.498083, 0.497520, 0.509421, 0.501313, 0.516587, 0.295001, 0.000000, 0.956045
0.996642, 0.278260, 0.499816, 0.493786, 0.496291, 0.500475, 0.494153, 0.496756, 0.497520, 0.484091, 0.484400, 0.491550, 0.434017, 0.000000, 0.901650
0.997499, 0.997345, 0.501491, 0.556830, 0.511446, 0.496052, 0.508347, 0.477850, 0.494042, 0.501614, 0.489613, 0.497288, 0.122760, 0.319622, 0.943913
0.695182, 0.999872, 0.499644, 0.500824, 0.501682, 0.499212, 0.503838, 0.493632, 0.511124, 0.499130, 0.501427, 0.497637, 0.020011, 0.999991, 0.000000
0.721818, 0.996436, 0.480879, 0.502705, 0.508402, 0.470155, 0.499014, 0.495442, 0.501230, 0.556414, 0.498382, 0.516751, 0.456547, 0.895117, 0.000000
0.984723, 0.998627, 0.512887, 0.509938, 0.508749, 0.507590, 0.494064, 0.502479, 0.509843, 0.511314, 0.486400, 0.495741, 0.189137, 0.925464, 0.330878
0.984304, 0.980600, 0.507751, 0.503515, 0.551473, 0.496104, 0.512164, 0.486750, 0.466042, 0.499135, 0.487980, 0.517721, 0.929490, 0.209282, 0.318775
0.988160, 0.969619, 0.521198, 0.497360, 0.499921, 0.498236, 0.518576, 0.494285, 0.511825, 0.480213, 0.489018, 0.512623, 0.887385, 0.063840, 0.460187
0.987843, 0.999960, 0.497806, 0.510127, 0.504336, 0.514105, 0.467065, 0.469323, 0.469086, 0.496931, 0.504634, 0.494606, 0.005653, 0.898033, 0.447492
0.994378, 0.994665, 0.502097, 0.496509, 0.526644, 0.511919, 0.517241, 0.509859, 0.534782, 0.490218, 0.493181, 0.477329, 0.380678, 0.499958, 0.781917
0.963958, 0.988757, 0.506512, 0.494541, 0.534702, 0.501525, 0.500215, 0.500822, 0.512708, 0.484652, 0.499807, 0.501685, 0.874938, 0.486046, 0.040043
0.490683, 0.999487, 0.504845, 0.500863, 0.501962, 0.497737, 0.501288, 0.523376, 0.508984, 0.489392, 0.501287, 0.495029, 0.078515, 0.997716, 0.000000
0.257342, 1.000000, 0.498393, 0.500824, 0.501682, 0.499212, 0.503693, 0.493756, 0.500819, 0.499130, 0.504115, 0.497637, 0.000000, 1.000083, 0.000000
0.280771, 0.997782, 0.499644, 0.503697, 0.501682, 0.495296, 0.501610, 0.507300, 0.493351, 0.499130, 0.501427, 0.492648, 0.307776, 0.951664, 0.000000
0.980006, 1.000000, 0.490432, 0.497703, 0.491065, 0.488518, 0.505628, 0.501383, 0.508333, 0.508347, 0.502651, 0.534161, 0.000000, 0.979974, 0.207276
0.961998, 0.999744, 0.503949, 0.501861, 0.501682, 0.498482, 0.501610, 0.493756, 0.498776, 0.499130, 0.501427, 0.493596, 0.039738, 0.998789, 0.032621
0.978947, 0.124534, 0.502831, 0.506896, 0.512502, 0.500236, 0.507298, 0.513941, 0.498563, 0.507600, 0.512211, 0.500019, 0.983207, 0.000000, 0.186122
0.988240, 0.992744, 0.528317, 0.532901, 0.510286, 0.505441, 0.502676, 0.519096, 0.500417, 0.559646, 0.480539, 0.513210, 0.647707, 0.613569, 0.465894
0.991583, 0.995104, 0.483611, 0.529645, 0.513239, 0.484001, 0.505068, 0.526000, 0.454010, 0.523076, 0.513352, 0.544297, 0.450045, 0.644992, 0.628993
0.992996, 0.983093, 0.486505, 0.498640, 0.524638, 0.495731, 0.552082, 0.495835, 0.482418, 0.506688, 0.483371, 0.491121, 0.686529, 0.201493, 0.704694
0.998214, 1.000000, 0.508514, 0.497951, 0.500242, 0.508365, 0.505180, 0.510197, 0.534455, 0.495978, 0.503009, 0.500791, 0.000000, 0.254624, 0.968581
0.558378, 0.988183, 0.495341, 0.501630, 0.501682, 0.495296, 0.501610, 0.494003, 0.493351, 0.501617, 0.501427, 0.496345, 0.887823, 0.460511, 0.000000
0.984304, 0.765260, 0.523068, 0.506245, 0.504991, 0.498498, 0.507951, 0.494839, 0.487879, 0.483401, 0.487980, 0.502567, 0.949524, 0.000000, 0.317692
0.996895, 0.991770, 0.506022, 0.466111, 0.470796, 0.476511, 0.503986, 0.515041, 0.485241, 0.502566, 0.459197, 0.502690, 0.316497, 0.259840, 0.917492
0.000000, 0.993252, 0.544225, 0.501493, 0.491637, 0.517757, 0.501288, 0.523376, 0.508984, 0.486748, 0.483827, 0.536581, 0.701364, 0.719449, 0.000000
0.976285, 0.998769, 0.529258, 0.518755, 0.520703, 0.520081, 0.499749, 0.467294, 0.473589, 0.508587, 0.489141, 0.502179, 0.179937, 0.977404, 0.142574
0.984723, 0.998075, 0.500580, 0.504582, 0.508663, 0.504732, 0.477753, 0.520541, 0.509843, 0.506949, 0.550617, 0.494668, 0.257548, 0.911652, 0.331838
0.984829, 0.993241, 0.483051, 0.508664, 0.492241, 0.490708, 0.501179, 0.494190, 0.497468, 0.487313, 0.495478, 0.511219, 0.659116, 0.674917, 0.334320
0.998812, 1.000000, 0.514093, 0.501874, 0.499831, 0.503706, 0.505166, 0.498753, 0.542864, 0.503819, 0.541335, 0.501541, 0.000000, 0.175751, 0.988302
0.998776, 0.095785, 0.504269, 0.505885, 0.490913, 0.506187, 0.478837, 0.502300, 0.497548, 0.504276, 0.501313, 0.495905, 0.180202, 0.000000, 0.984310
0.963958, 0.981852, 0.506512, 0.506165, 0.496681, 0.501525, 0.500183, 0.500822, 0.512708, 0.484652, 0.501038, 0.501685, 0.968220, 0.248879, 0.039996
0.999406, 0.501811, 0.496581, 0.499285, 0.509448, 0.500475, 0.506740, 0.496126, 0.497520, 0.491393, 0.532430, 0.505290, 0.090579, 0.000000, 0.997217
0.963958, 0.978352, 0.506512, 0.506165, 0.496681, 0.480996, 0.500183, 0.500822, 0.512708, 0.484652, 0.501038, 0.501685, 0.984596, 0.175157, 0.040010
0.991816, 0.990781, 0.483611, 0.522636, 0.511763, 0.483227, 0.507627, 0.505121, 0.450336, 0.523076, 0.470880, 0.544297, 0.630886, 0.452434, 0.641503
0.986472, 0.449063, 0.491095, 0.498996, 0.499856, 0.500057, 0.504039, 0.505773, 0.499336, 0.496177, 0.498047, 0.489503, 0.920387, 0.000000, 0.391671
0.989377, 0.995163, 0.506022, 0.514165, 0.508585, 0.508148, 0.514020, 0.534156, 0.495756, 0.492736, 0.499183, 0.491962, 0.487767, 0.707532, 0.515012
0.968915, 0.151894, 0.500521, 0.502707, 0.506170, 0.498477, 0.488573, 0.515981, 0.480964, 0.497922, 0.493947, 0.496848, 0.998616, 0.000000, 0.066795
0.988206, 0.990197, 0.499512, 0.500832, 0.499351, 0.496728, 0.504293, 0.505848, 0.497468, 0.519787, 0.486140, 0.485198, 0.739556, 0.491443, 0.461832
0.995554, 0.993038, 0.495883, 0.498640, 0.536038, 0.462270, 0.552082, 0.335952, 0.482418, 0.504314, 0.477282, 0.498440, 0.392730, 0.389343, 0.872755
0.995076, 0.995752, 0.525902, 0.446607, 0.515238, 0.480181, 0.548602, 0.500449, 0.515076, 0.493202, 0.529881, 0.475460, 0.300088, 0.495454, 0.825286
0.998842, 0.000000, 0.497713, 0.498254, 0.499709, 0.500475, 0.519488, 0.494981, 0.471888, 0.509421, 0.501313, 0.500471, 0.171192, 0.000000, 0.986552
0.985664, 0.986419, 0.506921, 0.462761, 0.479341, 0.501254, 0.489924, 0.508312, 0.497683, 0.526657, 0.474295, 0.496787, 0.861365, 0.364370, 0.363509
0.967657, 0.998202, 0.519178, 0.502705, 0.500343, 0.481692, 0.472090, 0.490218, 0.491217, 0.498686, 0.485330, 0.504386, 0.255845, 0.966900, 0.058725
0.979462, 0.993440, 0.513975, 0.510342, 0.498469, 0.496563, 0.498948, 0.503668, 0.490066, 0.495583, 0.513700, 0.499419, 0.674188, 0.712963, 0.196034
0.992222, 0.996096, 0.522420, 0.518016, 0.515179, 0.490242, 0.478895, 0.488518, 0.495958, 0.508484, 0.502610, 0.496753, 0.366903, 0.658184, 0.660190
0.980006, 0.986173, 0.491144, 0.492665, 0.494962, 0.496810, 0.512040, 0.519570, 0.508333, 0.511116, 0.509757, 0.499059, 0.905664, 0.372608, 0.207137
0.995846, 0.986419, 0.497569, 0.462761, 0.515407, 0.501254, 0.489924, 0.508312, 0.511353, 0.531910, 0.490667, 0.496787, 0.470864, 0.199182, 0.862969
0.984723, 0.997141, 0.527627, 0.504582, 0.515740, 0.508817, 0.503911, 0.520541, 0.523547, 0.506949, 0.550617, 0.495741, 0.361468, 0.876639, 0.332155
0.980006, 0.989437, 0.505827, 0.448361, 0.496983, 0.488518, 0.505628, 0.501383, 0.508333, 0.494528, 0.509794, 0.523513, 0.840578, 0.507500, 0.207683
0.989377, 0.998522, 0.479833, 0.499766, 0.503719, 0.499847, 0.506681, 0.513410, 0.480429, 0.490162, 0.502569, 0.486887, 0.184041, 0.838930, 0.514718
0.992996, 0.993038, 0.495883, 0.498640, 0.536038, 0.514160, 0.552082, 0.501953, 0.482418, 0.516821, 0.477282, 0.498440, 0.508667, 0.504280, 0.705463
0.973827, 0.189577, 0.506502, 0.502707, 0.506517, 0.502664, 0.503344, 0.519748, 0.498139, 0.497922, 0.496138, 0.501876, 0.994398, 0.000000, 0.110574
0.982490, 0.995752, 0.501403, 0.531912, 0.512581, 0.490579, 0.490592, 0.502026, 0.510207, 0.519673, 0.485811, 0.492244, 0.500559, 0.826438, 0.265838
0.999483, 0.006636, 0.503501, 0.498717, 0.504399, 0.493224, 0.473955, 0.500818, 0.495159, 0.506729, 0.501313, 0.494180, 0.079137, 0.000000, 0.997729
